GeneID	GSM1942104	GSM1942105	GSM1942106	GSM1942107	GSM1942108	GSM1942109
147660	1	1	2	0	1	2
388558	116	164	104	239	320	325
55762	49	99	37	207	225	213
7696	8	17	10	20	17	18
55769	214	258	118	246	225	211
81856	81	115	52	136	174	159
105372452	0	0	0	0	0	0
105372451	0	0	0	0	0	1
162966	161	195	89	129	134	134
7576	145	230	121	351	345	325
90333	177	247	102	297	286	257
162967	3	3	1	3	5	9
388559	6	15	3	38	65	54
100529240	1	9	3	11	22	18
399669	1	1	1	3	8	8
125893	43	85	46	118	149	123
79986	1	1	1	3	4	6
105372453	0	0	0	0	0	0
147664	0	0	2	0	0	0
100271846	0	0	1	1	0	0
90338	373	525	260	543	446	390
55786	2	1	0	6	3	1
84671	4	6	4	22	26	20
79788	0	0	0	0	1	0
390963	58	93	34	114	109	111
342926	0	0	0	0	0	0
317701	1	0	0	0	0	0
317703	0	0	0	0	0	0
646508	0	0	0	0	0	0
112401	0	0	0	0	0	0
107987270	0	0	0	0	0	0
91664	337	489	197	355	293	280
107987264	36	54	20	43	31	30
170958	61	106	55	185	198	181
91661	238	318	147	253	250	237
110116772	139	211	82	165	151	132
147804	92	138	57	85	100	107
388561	138	213	90	161	154	129
126017	37	76	31	98	144	136
55422	208	313	145	258	324	286
284379	14	17	9	19	21	14
503834	2	1	1	3	2	4
107985342	0	0	0	0	0	0
574458	0	0	0	0	0	0
574459	0	0	0	0	0	0
100302255	0	0	0	0	0	0
574460	0	0	0	0	0	0
574461	0	0	0	0	0	0
574462	0	0	0	0	0	0
574463	0	0	0	0	0	0
574464	0	0	0	0	0	0
574465	0	0	0	0	0	0
574466	0	0	0	0	0	0
100302265	0	0	0	0	0	0
574467	0	0	0	0	0	0
574468	0	0	0	0	0	0
574469	0	0	0	0	0	0
574470	0	0	0	0	0	0
574471	0	0	0	0	0	0
574472	0	0	0	0	0	0
107985346	0	0	0	0	0	0
574473	0	0	0	0	0	0
574474	0	0	0	0	0	0
574475	0	0	0	0	0	0
574476	0	0	0	0	0	0
574477	0	0	0	0	0	0
574478	0	0	0	0	0	0
574479	0	0	0	0	0	0
574480	0	0	0	0	0	0
574481	0	0	0	0	0	0
574482	0	0	0	0	0	0
574483	0	0	0	0	0	0
574484	0	0	0	0	0	0
574485	0	0	0	0	0	0
574486	0	0	0	0	0	0
574487	0	0	0	0	0	0
574488	0	0	0	0	0	0
574489	0	0	0	0	0	0
574490	0	0	0	0	0	0
574491	0	0	0	0	0	0
574492	0	0	0	0	0	0
574493	0	0	0	0	0	0
574494	0	0	0	0	0	0
574495	0	0	0	0	0	0
574496	0	0	0	0	0	0
574497	0	0	0	0	0	0
574498	0	0	0	0	0	0
100302205	0	0	0	0	0	0
574499	0	0	0	0	0	0
574500	0	0	0	0	0	0
442916	0	0	0	0	0	0
100616185	0	0	0	0	0	0
442917	0	0	0	0	0	0
442918	0	0	0	0	0	0
91662	2	0	0	0	0	0
105372457	5	5	2	5	6	6
91663	87	131	87	145	176	176
5582	0	1	0	1	1	1
59284	0	0	0	0	0	0
59283	8	17	15	8	6	6
100126325	0	0	0	0	0	1
59285	33	41	18	3	5	6
284415	0	0	0	0	0	0
441864	0	0	0	0	0	0
126014	5	8	3	4	2	5
4696	294	418	165	363	466	415
29844	146	214	88	228	277	225
26121	429	693	313	437	565	571
4849	223	398	208	269	350	342
102724273	6	15	13	8	8	15
79165	131	216	74	127	128	127
147798	515	848	389	465	361	330
112268246	168	260	126	130	161	159
79143	905	1374	667	737	873	833
79042	558	876	367	709	895	786
6203	3127	4433	1816	4807	4719	4531
11025	2	4	1	3	4	1
107985279	0	0	0	1	1	0
79168	0	0	0	0	0	0
10990	0	1	0	0	1	0
10288	0	0	0	0	0	0
100616171	0	0	0	0	0	0
353514	0	0	0	0	0	0
23547	0	0	0	0	0	0
3903	0	0	1	0	0	0
57348	4	14	3	1	7	7
104355426	22	26	10	16	22	19
114823	433	714	405	212	308	286
94059	60	141	47	81	111	113
148170	2	2	5	10	9	15
3904	0	0	0	0	0	0
105372460	0	0	0	0	0	0
90011	0	0	0	0	0	0
107985347	0	0	0	0	0	0
105372461	0	0	0	0	0	0
11027	0	0	0	0	0	0
11024	0	0	0	0	0	0
10859	0	1	0	0	0	0
102466251	0	0	0	0	0	0
11006	0	0	0	0	1	0
102724290	0	0	1	0	0	0
79166	0	0	0	0	0	0
115653	0	0	0	0	0	0
3804	0	0	0	0	0	0
3802	0	0	0	0	0	0
101928804	0	0	0	0	0	0
3805	0	0	0	0	0	0
3811	0	0	0	0	0	0
3809	0	0	0	0	0	0
3812	0	0	0	0	0	0
2204	0	0	0	0	0	0
9437	3	0	0	0	0	0
199713	0	0	0	0	0	0
55655	0	1	0	0	0	0
107985325	8	21	7	10	13	11
51206	4	5	5	2	4	3
112724	316	497	233	284	322	256
54869	398	644	262	408	410	370
54776	288	472	203	269	276	261
102466872	0	0	0	0	0	0
7138	151	207	85	219	197	178
7137	0	0	0	0	1	1
352909	30	35	15	26	14	33
101930593	4	7	2	1	2	4
6861	0	2	0	0	0	1
5794	5	8	1	5	2	3
255043	7	24	13	2	4	7
22870	843	1447	642	830	870	900
102465482	1	1	1	0	1	0
102465481	0	2	0	0	2	0
102466739	0	1	0	1	0	0
23640	93	158	61	123	213	170
84446	13	25	13	8	4	4
284417	1	2	1	0	0	0
84787	101	177	75	106	96	93
125965	0	0	0	0	0	0
284418	0	0	0	0	0	0
3589	6	13	6	5	7	15
147744	5	8	5	6	11	7
388564	59	98	38	80	53	65
6158	1334	1927	824	2765	2589	2714
102465483	4	1	0	2	1	2
27338	268	366	165	552	642	658
109623451	3	0	0	0	1	7
105372462	4	8	2	7	5	8
729956	0	1	0	2	0	1
79763	309	405	172	399	528	471
89887	52	114	47	66	78	67
57106	93	160	54	83	103	95
284297	0	2	1	0	2	0
646643	1	4	1	4	0	1
100130827	0	0	0	0	0	0
163033	108	166	66	109	126	121
84922	119	172	72	66	78	83
147807	87	137	55	95	95	77
107985322	6	9	7	5	15	18
100507290	43	67	40	64	103	80
147808	65	96	26	66	84	49
107983998	18	36	20	19	19	11
51545	211	375	151	298	348	299
51157	38	66	46	83	63	83
29903	80	175	67	110	110	115
11338	1904	2998	1254	2200	2397	2289
29924	291	497	257	439	699	721
338321	1	2	0	2	2	3
105372465	0	0	0	0	0	0
342931	0	0	0	0	1	0
729974	0	0	0	0	0	0
204801	0	0	0	0	0	0
147945	1	0	1	0	1	0
126204	0	0	0	0	0	0
126205	0	0	0	0	0	0
126206	1	0	0	3	0	0
101928886	2	0	3	2	0	0
126208	253	383	200	257	275	314
55311	155	238	125	138	159	154
85569	0	0	0	0	0	0
342933	1	0	0	1	0	0
649137	0	1	0	1	1	1
79149	26	49	16	36	39	40
100506374	16	19	7	7	9	14
105372470	2	7	1	2	8	2
112268243	2	5	0	3	1	2
105372468	1	3	3	0	3	1
147947	0	0	0	0	0	0
147948	0	0	0	0	0	0
386758	1	0	1	0	1	0
147949	3	12	3	8	9	6
63934	0	0	0	0	0	0
100128252	0	0	0	0	0	0
105372471	0	0	0	0	0	0
57573	0	0	0	0	0	0
101928982	0	0	0	0	0	0
140612	0	0	0	0	0	0
112268241	0	0	0	0	0	0
388566	0	0	0	0	0	0
58491	0	0	0	0	0	0
114818278	0	0	0	0	0	0
147670	0	0	0	0	0	0
90485	0	0	0	0	0	0
105372473	0	0	0	0	0	0
105372472	0	0	0	0	0	0
101929059	0	0	0	0	0	0
23619	0	0	0	0	0	0
5178	0	0	0	0	0	0
100169890	0	0	0	0	0	0
100073347	0	0	0	0	0	0
105372475	0	0	0	0	0	0
57663	0	0	0	0	0	0
114026	0	0	0	0	0	0
503835	0	0	0	0	0	0
9422	34	46	18	57	83	79
6795	0	0	0	0	0	1
390980	253	363	201	272	264	266
105372476	8	3	7	5	8	7
10794	608	852	389	883	1150	1054
125919	24	40	28	92	111	116
57343	83	124	47	136	160	154
284306	27	33	15	19	20	19
10597	53	45	28	57	40	34
147694	81	130	66	178	205	174
7565	72	135	61	96	119	115
388567	98	135	52	122	121	121
57191	6	6	11	11	10	5
400720	203	283	143	211	297	273
79744	81	132	52	90	111	91
374928	42	63	31	56	60	52
256051	64	88	45	125	115	113
162972	69	95	44	52	58	74
55659	52	75	33	68	96	104
284307	0	0	0	0	0	0
348327	36	40	20	54	107	95
7693	211	333	148	335	305	338
10520	137	211	90	144	150	145
201516	0	0	0	0	0	0
90233	93	156	68	239	223	226
7710	5	13	2	12	27	29
79891	4	5	2	5	10	4
284309	315	453	200	429	347	306
54807	70	91	47	117	146	133
79818	108	150	88	201	220	198
2282	10	20	10	7	13	15
100293516	132	184	101	194	241	245
84914	299	473	217	447	527	501
100874260	17	34	12	24	29	38
730051	72	88	68	75	108	120
147687	231	362	178	313	292	339
147686	64	117	52	94	97	92
10172	10	14	3	56	47	51
147685	1	5	3	3	1	3
80095	121	211	91	161	141	115
100128398	18	23	11	8	22	22
105372478	0	1	0	0	0	0
284312	0	0	0	0	0	0
7694	0	0	0	1	0	1
65982	9	9	7	30	48	37
79673	103	142	78	130	174	138
10782	169	284	120	252	296	324
105372479	5	17	2	1	4	4
27300	283	457	199	403	662	641
105372482	20	28	16	35	63	59
7554	133	242	112	192	288	273
108903150	198	294	126	210	255	248
105372481	151	218	93	147	152	154
105372480	33	38	23	39	49	32
342945	89	114	45	91	116	100
102465484	0	0	0	0	0	2
1	33	48	16	28	27	26
503538	36	81	26	36	37	28
162968	63	140	63	90	69	70
105372483	6	11	3	5	6	7
116412	34	44	26	64	51	51
105372484	2	5	1	2	5	4
100616168	0	3	2	2	3	1
6193	4460	6749	2727	5208	5679	5331
113218487	672	1001	416	730	900	785
646862	1	4	2	2	2	0
110806301	1	1	4	1	1	0
201514	174	236	109	161	231	215
7691	7	18	10	9	11	15
388569	58	112	48	80	103	108
25799	255	369	207	234	218	244
55663	90	170	82	90	124	131
112268251	5	12	7	6	6	13
10998	54	86	46	30	57	40
105372485	19	38	20	18	21	24
84878	92	125	66	101	96	85
105372486	12	15	7	11	12	7
10155	2237	3584	1597	3481	5030	4794
102465976	2	4	1	1	2	1
27243	516	743	333	566	630	617
9040	481	742	315	538	593	612
100131691	40	92	37	48	59	53
7593	129	213	112	116	140	132
65996	242	370	168	201	213	225
107987272	15	19	6	11	12	9
245938	0	0	0	0	0	0
81623	0	0	0	2	0	0
140850	0	0	0	0	0	0
245939	0	0	0	0	0	0
140881	0	1	0	0	0	0
400830	0	0	0	0	0	0
140680	20	22	10	8	8	16
85364	174	336	125	238	191	210
100507459	26	41	22	53	45	39
6666	162	257	139	216	269	287
101929937	3	7	3	7	12	9
80023	26	54	27	55	71	69
57761	557	886	430	949	929	877
10616	314	538	227	366	418	393
128637	304	446	207	350	291	291
1457	795	1265	539	891	952	881
6939	1	0	0	0	0	0
107985387	1	0	0	0	0	0
140809	356	547	262	286	336	327
107985423	4	2	1	5	5	2
105372491	0	0	0	0	0	0
85508	0	0	0	0	0	0
113278	42	50	22	44	30	27
83541	228	324	149	104	101	106
51378	10	7	3	1	2	2
105372492	0	0	0	0	0	0
343637	1	0	0	0	0	0
105372494	1	2	0	0	3	0
9491	415	679	299	545	528	533
105372493	2	0	0	2	1	1
55321	1	1	0	2	0	1
105372496	0	0	0	0	0	1
400831	0	0	0	0	0	0
642636	0	0	0	0	1	1
9751	0	3	1	2	2	0
100528031	34	56	12	45	38	36
27111	10	27	5	12	13	10
100507495	31	30	20	19	22	36
2280	574	810	343	694	853	793
102465524	0	0	1	1	0	1
105372497	0	0	0	0	0	0
55968	300	458	203	325	299	288
284759	0	0	0	0	0	0
105372499	0	0	0	0	0	0
105372498	0	0	0	0	0	0
128646	0	0	0	0	0	0
107985409	0	0	0	0	0	0
10326	1	0	0	1	1	2
55423	0	0	0	0	0	0
101929010	0	0	0	0	0	0
105369219	0	0	0	0	0	0
100289473	0	0	0	0	1	0
107984104	1	0	0	0	0	0
105372501	0	0	0	0	0	0
107984088	0	0	0	0	0	0
102724545	0	0	0	1	0	0
140885	3	2	1	10	14	13
727993	0	0	0	0	0	0
5173	0	0	0	0	0	0
140901	249	369	179	305	398	364
105372502	1	0	0	0	2	0
388780	3	2	1	3	3	7
7053	0	2	0	0	1	1
105372503	0	0	0	0	0	0
343641	0	0	0	0	0	0
6628	989	1439	601	1301	1591	1512
100113378	2	2	1	1	7	4
79175	88	120	49	67	85	70
105372504	0	0	0	0	0	0
117532	2	3	0	0	0	5
105372505	0	1	1	0	0	0
10528	532	859	400	736	862	835
100302138	7	7	3	4	5	7
692213	3	10	3	1	1	4
677831	9	8	6	9	1	1
692201	8	14	5	5	8	8
26793	3	6	4	3	0	0
26792	2	7	3	4	3	0
3420	293	417	202	306	326	371
105372507	0	0	0	0	1	1
57593	15	50	15	19	19	13
105372506	0	2	1	0	1	0
56265	7	6	1	0	0	3
128653	0	0	0	0	0	0
100288797	0	2	0	1	1	3
64773	175	257	133	140	103	120
64601	396	603	261	234	281	253
5786	604	960	461	659	639	622
2797	5	5	4	4	4	8
64949	361	560	239	353	374	392
101929098	0	0	0	0	0	0
5020	0	0	0	0	0	0
551	0	0	0	0	0	1
100134015	3	8	5	3	12	8
22888	54	92	54	71	72	63
60493	209	304	115	197	191	199
9762	5	17	4	10	11	19
107985414	5	11	2	3	2	4
65992	449	636	284	373	368	347
3704	234	336	137	186	215	183
83959	37	48	29	24	30	27
25943	149	220	88	140	161	150
105372508	0	0	0	0	0	0
105372509	0	0	0	0	0	0
8455	842	1265	580	671	716	639
64096	0	0	0	0	0	0
80332	0	0	0	0	0	0
6614	1	2	0	0	0	0
116835	9	13	8	12	11	11
54976	245	391	150	310	478	462
25876	2	7	3	2	0	2
1059	1695	2609	1084	1923	1787	1613
994	843	1331	566	996	1364	1357
101929125	21	24	12	13	8	6
55317	403	580	265	367	393	354
57506	1513	2378	1212	2364	2622	2392
107985395	9	6	3	6	9	6
80025	328	557	258	393	384	356
406896	0	1	1	0	1	1
100302282	0	1	1	0	1	1
11237	192	292	126	251	206	220
54498	67	64	31	56	54	47
728228	0	1	0	0	0	0
146	0	2	3	0	0	1
105372510	0	0	0	0	0	0
5621	354	543	229	287	248	226
23627	0	0	0	0	0	0
149830	0	0	0	0	0	0
105372511	0	0	0	0	0	0
9770	5	6	4	7	10	8
107985392	0	0	0	0	0	0
9962	113	214	99	153	161	173
29058	364	532	248	386	326	303
5111	647	865	395	993	899	869
100302739	78	114	47	142	101	98
8760	558	830	357	492	383	369
128674	0	0	0	0	0	0
100507629	0	0	0	0	1	0
107985411	0	0	0	0	0	0
643406	0	0	0	0	1	0
105372513	0	0	0	0	0	0
149837	0	1	0	0	2	0
101929207	0	0	0	0	0	0
56261	131	159	90	186	168	161
105372514	0	0	0	0	0	0
149840	35	53	28	31	32	23
1114	0	0	1	0	0	0
51605	140	244	108	120	140	102
84515	171	290	147	212	240	250
101929225	1	1	0	2	4	2
54675	210	282	125	188	167	153
164312	11	22	10	6	9	6
55612	11	19	11	21	45	50
101929244	0	0	0	0	0	0
105372516	0	0	0	0	0	0
105372517	1	0	0	1	0	0
650	41	35	17	13	5	1
101929265	0	0	0	0	0	0
101929288	0	0	0	0	0	0
101929312	0	0	0	0	0	0
102465865	0	0	0	0	0	0
105372518	0	0	0	0	0	0
54363	0	0	0	0	0	0
56255	409	667	296	784	652	630
105372520	3	6	6	3	4	1
23236	619	942	463	726	498	469
100874337	7	5	5	3	7	6
105372521	12	28	13	16	14	10
26767	1	0	1	0	0	1
105372522	4	5	2	2	0	2
5332	108	136	54	301	214	165
101929329	0	0	0	0	0	0
24141	0	0	0	0	0	0
57144	0	0	0	0	0	1
105372523	0	0	0	1	0	0
101929348	0	0	0	0	0	0
101929371	0	0	0	0	0	0
100131208	1	1	0	0	0	1
63926	244	351	159	223	226	217
105372524	0	1	0	1	2	1
6616	0	1	2	2	3	3
112268268	0	0	0	0	0	0
8195	416	673	267	407	375	380
128710	327	482	233	417	424	396
182	860	1306	542	386	217	249
102465525	0	0	1	0	1	0
101929395	0	0	1	0	0	0
107985398	0	1	0	0	0	1
105372525	1	1	1	1	1	0
101929413	0	0	1	0	1	0
728434	0	0	0	0	0	0
105372527	0	0	0	0	0	0
105372528	0	0	0	0	0	0
339593	0	0	0	0	0	0
105372529	0	0	0	0	0	0
105372530	0	0	0	0	0	0
728450	0	0	0	0	0	0
22903	324	548	201	360	345	312
105372531	0	0	0	0	0	0
107985406	0	0	0	0	0	0
107985407	0	0	0	0	0	1
105372532	0	0	0	0	0	0
101929486	1	0	0	2	0	0
102606466	0	0	1	0	0	0
105372535	1	0	0	0	0	0
100505515	0	0	0	0	0	0
55304	38	34	17	89	29	31
55617	211	289	146	234	209	212
140862	6	7	6	6	11	5
105372539	6	6	3	4	2	3
100505536	1	2	1	1	1	1
51575	344	549	263	295	251	232
79133	128	248	103	118	104	96
80343	0	1	0	0	1	0
140733	57	100	53	144	73	64
23767	103	156	66	137	105	102
140848	0	4	0	2	1	0
100379174	2	2	3	3	6	2
107985394	0	2	0	1	5	1
613266	3	2	0	0	2	2
55614	680	989	467	640	359	341
105372541	0	0	0	0	0	0
105372542	0	0	0	0	0	0
6629	778	1106	474	606	572	544
56914	0	0	0	0	2	0
105372544	0	0	0	0	0	0
105372545	0	0	0	0	0	0
5126	126	184	80	6	1	2
105372546	10	10	10	0	1	0
631	13	35	11	45	42	33
11034	2957	4148	1930	3649	3344	3127
6238	1532	2740	1110	1381	1637	1636
140836	0	0	0	0	0	0
105372547	0	0	0	0	0	0
107985440	0	0	0	0	0	0
105372548	0	0	1	0	0	0
105372549	0	2	0	2	1	5
27131	719	1059	521	1016	1588	1449
692086	7433	9009	3564	8140	3917	4272
92667	550	844	353	553	522	485
58495	45	83	47	103	79	90
100303755	134	185	82	126	95	120
57325	318	515	252	326	345	346
105372551	0	0	0	0	0	0
7692	178	298	143	150	199	198
105372550	4	8	2	2	3	4
107985418	0	0	0	0	0	0
440757	0	0	1	0	0	0
55184	58	78	49	33	36	35
10621	187	311	135	159	167	166
100422875	1	1	0	1	2	0
10741	248	338	164	228	257	226
10483	969	1346	625	1045	1185	1164
388789	549	773	316	400	302	275
92675	353	516	221	362	504	465
101929526	5	4	4	4	3	2
107985399	3	7	1	2	5	0
29075	6	9	5	5	0	4
100270804	42	62	25	22	9	15
100128496	0	0	0	0	0	0
140856	0	0	0	0	0	0
102724734	20	34	10	21	9	16
107985442	7	4	2	6	2	3
101929547	62	103	51	67	37	42
57419	1470	2264	1060	1382	606	562
100130264	43	70	60	43	17	18
107987276	23	44	24	38	28	35
54453	198	303	154	259	213	181
51126	672	913	395	586	528	548
105372553	10	37	14	10	11	7
51340	703	962	481	725	699	616
26074	0	0	0	0	0	3
105372554	0	0	0	0	0	0
107985413	0	0	0	0	0	0
101929575	0	0	0	0	0	0
3642	0	1	0	3	1	1
57186	535	854	416	806	700	719
105372555	0	0	0	0	0	0
105372556	0	0	0	0	0	0
55857	40	73	32	53	36	55
101929591	1	1	1	2	3	2
22803	1734	2540	1125	1981	1883	1751
644524	0	1	0	0	0	0
105372558	0	0	0	0	0	0
112268271	0	0	0	0	0	0
4821	0	0	0	0	0	0
101929625	0	0	0	0	0	0
101929608	0	0	0	0	0	0
5075	0	0	0	0	0	0
100270679	0	0	0	0	0	0
105372560	0	0	0	0	0	0
105372561	0	0	0	0	0	0
101929663	0	0	0	0	0	0
284788	0	0	0	0	0	0
105372562	0	0	0	0	0	0
105372563	0	0	0	0	0	0
105372564	0	0	0	0	0	0
140828	0	0	0	0	0	0
3170	0	0	0	0	0	0
101929685	0	0	0	0	0	0
105372566	0	0	1	0	0	0
105372567	0	0	0	0	0	0
105372568	0	0	0	0	1	0
107985449	5	4	3	1	3	1
101929707	3	5	2	1	1	0
105372569	0	0	0	0	0	0
6754	0	0	0	0	0	0
7056	151	239	100	89	86	69
22918	0	0	1	0	0	0
200261	0	0	0	0	0	0
100505664	2	2	1	1	7	6
105372572	1	6	2	2	1	2
105372571	3	4	1	0	3	3
29107	330	500	212	189	251	208
100505683	8	6	6	8	1	8
64412	553	846	360	397	471	413
63908	116	195	86	142	135	107
128817	1	3	1	1	0	1
140880	2	0	0	0	0	1
10047	1	1	0	0	0	0
164380	1	3	0	0	0	0
128821	1	2	1	0	0	0
128822	16	17	11	14	9	5
1471	1922	2840	1202	1923	1161	1066
107985383	0	0	0	0	0	0
105372573	0	0	0	0	0	0
1472	0	0	0	0	0	0
105372574	0	0	0	0	0	0
1469	0	0	0	0	0	0
107985432	0	0	0	0	0	0
105372575	0	0	0	0	0	0
1470	0	0	0	0	0	1
1473	0	0	0	1	0	0
92086	0	0	0	0	0	1
107985438	1	2	1	1	1	1
105372576	1	0	0	0	0	0
400839	0	0	0	0	0	0
105372577	0	0	1	0	0	0
105372585	1	1	0	1	1	1
79953	24	42	14	31	24	25
107985402	0	0	2	0	0	0
105372578	364	536	264	459	200	206
8530	6	4	0	2	1	2
57136	2026	3140	1331	1535	1259	1144
84532	156	260	98	271	103	97
30813	1	6	5	7	6	2
284798	0	1	0	0	0	0
101926889	16	25	11	31	19	17
955	504	835	341	556	630	641
105372579	4	10	5	5	3	6
5834	1441	2312	1042	1934	1780	1805
26090	610	926	416	637	557	519
105372581	4	7	4	4	3	8
9837	160	251	115	387	536	517
22981	355	621	310	412	331	290
140838	257	369	168	260	218	236
102724826	92	122	71	74	81	75
26152	520	870	408	318	403	388
107985400	7	10	5	1	4	12
105372582	18	44	18	27	22	30
728882	4	5	2	6	4	2
101926935	41	35	19	19	35	38
101926955	0	0	0	0	0	0
100134868	38	46	20	56	43	45
284800	1	1	0	1	2	1
149934	0	1	0	0	1	0
284801	0	0	0	0	0	0
724033	0	1	0	2	0	1
100289097	9	10	7	3	6	3
102723316	15	12	8	4	5	8
105379476	0	0	1	0	1	2
647476	0	0	0	0	0	0
105379477	1	1	1	3	2	1
102723390	17	23	12	4	7	7
105379478	0	0	0	0	0	0
400841	0	0	0	0	0	0
107985433	0	0	0	0	0	0
105372586	0	0	0	0	0	0
105372587	0	0	0	0	0	1
284802	143	202	111	149	130	144
140678	2	3	3	2	5	3
105379481	3	1	4	1	5	4
107987280	6	8	4	4	9	5
102723552	1	3	2	3	2	10
245929	0	0	0	0	0	0
245930	0	0	0	0	0	0
117285	0	0	0	0	0	0
245932	0	0	0	0	0	0
245934	0	0	0	0	0	0
245935	0	0	0	0	0	0
245936	0	0	0	0	0	0
245937	0	0	0	0	0	0
28954	0	0	0	0	0	0
140875	0	0	0	0	0	0
81502	1297	1844	838	1088	1168	1138
100874042	4	4	3	3	3	6
107985416	3	1	1	3	1	2
105372588	1	5	1	3	3	1
3397	204	288	128	362	667	607
100422904	2	2	0	1	2	1
84701	1	0	0	0	0	0
598	471	708	334	573	488	505
105372589	10	17	9	6	18	11
103021294	142	231	88	152	161	158
22974	324	489	212	985	1946	1856
85366	0	4	0	1	2	9
2307	0	0	0	1	0	1
128853	9	3	0	6	7	4
164395	10	12	7	12	11	8
81572	229	423	193	291	287	264
343702	2	3	1	5	10	7
140706	13	13	3	8	20	16
3055	56	102	35	112	102	107
9777	699	1039	497	611	644	573
107985403	48	77	38	30	37	43
128854	13	19	13	16	24	18
5326	94	138	87	167	275	237
23509	517	722	339	435	445	460
100302183	5	7	4	5	6	4
9371	642	1035	422	745	720	675
171023	570	878	408	588	669	673
140688	135	179	95	115	145	142
101929698	4	10	6	3	6	4
105372592	0	3	0	1	2	0
149950	0	0	0	0	0	0
284805	0	0	0	1	0	0
149951	209	308	139	290	283	243
1789	46	79	37	80	213	197
22919	627	915	393	996	1106	1059
388795	59	112	43	74	49	44
140732	0	0	0	0	0	0
80341	0	0	0	0	0	0
128859	0	0	0	0	0	0
359710	0	0	0	0	0	0
149954	0	0	0	0	0	0
105372714	0	0	0	0	0	0
140683	0	0	0	0	0	0
317716	0	0	0	0	0	0
128861	0	0	0	0	0	0
51297	0	1	0	0	0	0
105372593	0	0	0	0	0	0
92747	26	32	22	15	9	2
105372594	0	0	2	0	0	0
51654	236	347	142	156	231	171
6640	16	20	9	18	30	19
9139	251	361	180	287	292	292
63941	143	181	81	148	110	93
128864	1	3	6	4	2	2
170487	43	68	29	47	38	43
1869	117	131	66	351	274	279
11264	151	247	92	252	227	210
84905	35	68	28	35	47	38
101929746	1	2	1	0	3	1
128866	470	650	308	703	546	495
101926888	13	23	8	14	11	9
22913	612	819	373	987	1020	974
100616434	0	0	0	1	1	1
8894	846	1227	525	861	922	826
434	1	3	2	1	1	4
191	1354	2031	806	1702	2529	2368
107985381	9	12	5	10	10	7
83737	859	1326	638	1043	965	873
693229	2	2	0	0	0	0
83658	210	340	159	379	327	310
84557	1	2	0	0	0	2
128869	185	282	128	132	169	188
105372599	1	0	0	0	0	0
58476	17	21	12	23	28	30
23054	208	286	171	287	423	412
128872	0	0	0	0	0	0
2686	109	165	73	48	43	38
55902	123	259	103	283	271	236
2937	275	412	196	355	516	471
57644	30	35	26	18	18	14
107985393	2	4	2	0	0	1
574501	0	0	2	0	1	0
100616134	0	0	1	0	1	0
26133	709	1190	511	794	836	705
111089941	154	232	96	131	121	123
55741	154	226	95	124	118	117
10544	68	116	40	73	65	69
10893	51	73	32	38	49	26
101410538	81	183	64	83	91	96
3692	534	838	345	546	817	749
140846	0	4	0	0	2	1
128876	2	1	0	0	0	1
55245	210	290	97	153	178	145
554250	0	0	0	0	0	0
8200	1	0	0	0	0	1
100302125	1	2	1	0	1	0
11190	374	700	294	390	407	415
102725201	18	26	10	20	17	21
140873	1	1	0	1	0	1
51614	1789	2691	1092	1838	1801	1681
80307	539	868	379	133	51	67
6676	31	40	14	39	41	36
8904	453	721	365	433	766	655
10137	665	1106	456	1080	1029	1018
9054	227	345	178	181	298	255
140823	441	662	244	521	596	611
9584	5173	7994	3697	2466	2129	2007
51230	330	495	239	468	430	399
51282	325	540	241	378	378	349
140894	2	3	3	3	2	1
647979	3195	5251	2357	4734	3352	2992
2036	108	155	81	199	327	338
100130373	4	11	2	1	2	4
105372602	4	5	1	4	9	10
25980	292	486	211	308	318	292
22839	131	187	115	194	259	293
101926987	4	3	3	3	1	4
10398	0	0	0	0	1	2
60436	308	431	195	479	485	484
100527943	400	621	273	328	342	311
107985397	3	3	1	4	0	1
55969	458	677	292	384	391	363
84174	70	124	46	61	63	55
57446	157	255	111	244	236	237
79980	124	147	57	191	204	179
140710	366	520	309	764	1305	1233
140711	6	5	5	7	14	10
25939	89	115	58	137	226	218
5933	147	207	91	276	300	297
140699	26	52	13	69	44	49
6185	1437	2141	981	2309	2757	2730
2691	0	0	0	0	0	0
63905	202	318	112	194	178	167
105372606	0	0	1	0	1	0
6714	157	209	94	144	185	217
10904	312	516	249	370	352	342
4826	7	21	11	9	9	11
105372608	0	0	0	0	0	0
100861522	0	0	0	0	0	0
100287792	0	0	0	0	0	0
105372609	0	0	0	0	0	0
56259	299	510	182	346	471	411
128434	1	0	0	1	2	0
9675	260	455	171	293	425	448
58490	423	637	325	556	663	577
7052	12	11	9	13	89	66
107987281	0	0	0	0	0	1
85449	0	0	0	0	0	0
149684	0	0	0	0	0	0
671	0	0	0	0	0	0
3929	1	1	3	1	0	2
388796	45	94	35	52	62	55
26776	112	88	59	114	19	28
26777	752	856	455	690	457	420
677839	93	86	46	79	35	37
677840	483	520	186	401	132	175
128439	83	120	41	66	36	59
677821	13	12	7	11	4	9
677837	9	10	7	13	3	6
57148	920	1379	659	806	929	802
100616190	0	2	0	0	1	0
149685	0	0	0	0	0	0
343578	1	2	1	2	2	1
140679	0	0	0	0	0	0
79913	127	163	67	54	101	83
26051	1	0	0	0	0	1
81610	79	119	51	219	371	336
60625	100	178	72	75	95	93
107985448	0	1	0	0	0	0
339568	0	0	0	0	0	0
